repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,url
godotengine/godot,102674,Riteo,2025-02-10T20:48:41Z,2025-02-11T09:58:00Z,2025-02-11T09:58:00Z,5,0.3711111111111111,13.155277777777778,14,2,https://api.github.com/repos/godotengine/godot/pulls/102674
godotengine/godot,102673,akien-mga,2025-02-10T20:45:58Z,2025-02-11T09:58:00Z,2025-02-11T09:58:00Z,3,0.01638888888888889,13.200555555555555,15,4,https://api.github.com/repos/godotengine/godot/pulls/102673
godotengine/godot,102669,m4gr3d,2025-02-10T18:20:37Z,2025-02-11T22:59:59Z,2025-02-11T22:59:59Z,2,21.98472222222222,28.656111111111112,37,3,https://api.github.com/repos/godotengine/godot/pulls/102669
godotengine/godot,102668,jkirsteins,2025-02-10T18:12:01Z,2025-02-12T19:02:39Z,2025-02-12T19:02:39Z,4,14.451666666666666,48.84388888888889,142,9,https://api.github.com/repos/godotengine/godot/pulls/102668
godotengine/godot,102664,KoBeWi,2025-02-10T16:10:08Z,2025-02-10T18:27:41Z,2025-02-10T18:27:41Z,2,0.8194444444444444,2.2925,3,1,https://api.github.com/repos/godotengine/godot/pulls/102664
godotengine/godot,102659,AThousandShips,2025-02-10T14:06:17Z,2025-02-10T18:27:41Z,2025-02-10T18:27:41Z,1,1.7233333333333334,4.3566666666666665,3,1,https://api.github.com/repos/godotengine/godot/pulls/102659
godotengine/godot,102653,lawnjelly,2025-02-10T10:43:27Z,2025-02-11T09:58:00Z,2025-02-11T09:58:00Z,1,8.250277777777777,23.2425,14,1,https://api.github.com/repos/godotengine/godot/pulls/102653
godotengine/godot,102652,lawnjelly,2025-02-10T10:25:35Z,2025-02-11T09:58:00Z,2025-02-11T09:58:00Z,2,8.514722222222222,23.540277777777778,15,4,https://api.github.com/repos/godotengine/godot/pulls/102652
godotengine/godot,102649,bruvzg,2025-02-10T07:13:10Z,2025-02-10T09:50:52Z,2025-02-10T09:50:52Z,1,1.5625,2.6283333333333334,2,1,https://api.github.com/repos/godotengine/godot/pulls/102649
godotengine/godot,102647,bruvzg,2025-02-10T06:26:54Z,2025-02-10T09:50:52Z,2025-02-10T09:50:52Z,1,1.9744444444444444,3.3994444444444443,54,2,https://api.github.com/repos/godotengine/godot/pulls/102647
godotengine/godot,102641,Riteo,2025-02-10T00:44:20Z,2025-02-11T22:59:59Z,2025-02-11T22:59:59Z,4,32.680277777777775,46.26083333333333,146,4,https://api.github.com/repos/godotengine/godot/pulls/102641
godotengine/godot,102637,Valve-too,2025-02-09T22:30:56Z,,2025-02-09T22:31:06Z,0,,0.002777777777777778,2522,24,https://api.github.com/repos/godotengine/godot/pulls/102637
godotengine/godot,102627,raulsntos,2025-02-09T18:50:37Z,2025-02-10T18:27:41Z,2025-02-10T18:27:41Z,3,8.131388888888889,23.61777777777778,50,1,https://api.github.com/repos/godotengine/godot/pulls/102627
godotengine/godot,102625,YeldhamDev,2025-02-09T18:03:13Z,2025-02-11T22:59:59Z,2025-02-11T22:59:59Z,1,52.1175,52.94611111111111,40,2,https://api.github.com/repos/godotengine/godot/pulls/102625
