repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,url
facebook/react,32306,jackpope,2025-02-04T19:00:52Z,2025-02-04T20:53:03Z,2025-02-04T20:53:03Z,1,1.8344444444444445,1.8697222222222223,4,3,https://api.github.com/repos/facebook/react/pulls/32306
facebook/react,32303,poteto,2025-02-03T16:59:52Z,2025-02-03T17:57:52Z,2025-02-03T17:57:52Z,1,1.1275,0.9666666666666667,4,2,https://api.github.com/repos/facebook/react/pulls/32303
facebook/react,32302,inottn,2025-02-03T14:10:52Z,2025-02-03T16:41:05Z,2025-02-03T16:41:05Z,1,2.4941666666666666,2.5036111111111112,58,3,https://api.github.com/repos/facebook/react/pulls/32302
facebook/react,32298,hoxyq,2025-02-03T09:58:14Z,2025-02-05T12:52:49Z,2025-02-05T12:52:49Z,1,49.94083333333333,50.90972222222222,239,8,https://api.github.com/repos/facebook/react/pulls/32298
facebook/react,32296,hoxyq,2025-02-03T09:27:56Z,2025-02-03T09:59:47Z,2025-02-03T09:59:47Z,0,,0.5308333333333334,4,1,https://api.github.com/repos/facebook/react/pulls/32296
facebook/react,32297,hoxyq,2025-02-03T09:27:56Z,2025-02-03T09:59:58Z,2025-02-03T09:59:59Z,0,,0.5338888888888889,3,1,https://api.github.com/repos/facebook/react/pulls/32297
facebook/react,32294,devongovett,2025-02-03T05:53:49Z,2025-02-04T19:17:14Z,2025-02-04T19:17:14Z,1,37.38777777777778,37.390277777777776,1298,9,https://api.github.com/repos/facebook/react/pulls/32294
facebook/react,32283,michaelfaith,2025-02-01T00:17:11Z,2025-02-03T17:07:30Z,2025-02-03T17:07:30Z,1,64.83694444444444,64.8386111111111,98,4,https://api.github.com/repos/facebook/react/pulls/32283
facebook/react,32280,shrutibharat-05,2025-01-31T11:46:32Z,,2025-01-31T14:29:27Z,0,,2.7152777777777777,2,1,https://api.github.com/repos/facebook/react/pulls/32280
facebook/react,32279,michaelfaith,2025-01-31T02:01:30Z,2025-01-31T19:32:23Z,2025-01-31T19:32:23Z,2,4.721388888888889,17.514722222222222,526,3,https://api.github.com/repos/facebook/react/pulls/32279
facebook/react,32277,davegregg,2025-01-31T00:24:21Z,2025-01-31T06:44:03Z,2025-01-31T06:44:03Z,0,,6.328333333333333,2,1,https://api.github.com/repos/facebook/react/pulls/32277
facebook/react,32276,michaelfaith,2025-01-31T00:01:27Z,,2025-02-03T22:46:29Z,1,6.734166666666667,94.75055555555555,360,4,https://api.github.com/repos/facebook/react/pulls/32276
facebook/react,32275,poteto,2025-01-30T19:08:06Z,2025-01-30T19:13:46Z,2025-01-30T19:13:46Z,0,,0.09444444444444444,4,1,https://api.github.com/repos/facebook/react/pulls/32275
facebook/react,32273,sebmarkbage,2025-01-30T16:27:34Z,2025-01-30T16:46:43Z,2025-01-30T16:46:43Z,1,0.023055555555555555,0.31916666666666665,2,1,https://api.github.com/repos/facebook/react/pulls/32273
facebook/react,32272,rubennorte,2025-01-30T14:19:18Z,2025-01-30T15:23:18Z,2025-01-30T15:23:18Z,0,,1.0666666666666667,3,1,https://api.github.com/repos/facebook/react/pulls/32272
facebook/react,32267,poteto,2025-01-29T21:34:25Z,2025-01-30T16:55:29Z,2025-01-30T16:55:29Z,1,13.271666666666667,19.351111111111113,18,1,https://api.github.com/repos/facebook/react/pulls/32267
