repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,url
kubernetes/kubernetes,129861,neolit123,2025-01-28T15:52:38Z,2025-01-30T14:59:23Z,2025-01-30T14:59:23Z,1,46.033611111111114,47.1125,12,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129861
kubernetes/kubernetes,129860,neolit123,2025-01-28T15:52:10Z,2025-01-30T15:51:24Z,2025-01-30T15:51:24Z,1,46.04222222222222,47.98722222222222,12,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129860
kubernetes/kubernetes,129859,neolit123,2025-01-28T15:41:18Z,2025-01-30T15:33:31Z,2025-01-30T15:33:31Z,0,,47.87027777777778,12,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129859
kubernetes/kubernetes,129858,soltysh,2025-01-28T14:55:56Z,2025-01-28T17:09:25Z,2025-01-28T17:09:25Z,2,0.7144444444444444,2.2247222222222223,204,4,https://api.github.com/repos/kubernetes/kubernetes/pulls/129858
kubernetes/kubernetes,129853,saschagrunert,2025-01-28T13:01:32Z,2025-01-28T14:15:24Z,2025-01-28T14:15:24Z,1,0.7155555555555555,1.231111111111111,14,2,https://api.github.com/repos/kubernetes/kubernetes/pulls/129853
kubernetes/kubernetes,129851,saschagrunert,2025-01-28T12:35:43Z,,2025-01-28T13:26:00Z,0,,0.8380555555555556,0,0,https://api.github.com/repos/kubernetes/kubernetes/pulls/129851
kubernetes/kubernetes,129845,bitoku,2025-01-27T19:42:37Z,2025-02-12T21:16:21Z,2025-02-12T21:16:21Z,1,381.7363888888889,385.5622222222222,14,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129845
kubernetes/kubernetes,129844,cici37,2025-01-27T19:08:17Z,2025-02-04T01:26:58Z,2025-02-04T01:26:58Z,11,1.5905555555555555,174.3113888888889,4802,74,https://api.github.com/repos/kubernetes/kubernetes/pulls/129844
kubernetes/kubernetes,129843,saschagrunert,2025-01-27T16:45:05Z,2025-01-27T19:55:29Z,2025-01-27T19:55:29Z,1,2.102777777777778,3.1733333333333333,7,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129843
kubernetes/kubernetes,129830,kkkkun,2025-01-27T07:20:12Z,,2025-02-07T07:36:28Z,1,152.90055555555554,264.2711111111111,34,2,https://api.github.com/repos/kubernetes/kubernetes/pulls/129830
kubernetes/kubernetes,129823,googs1025,2025-01-26T05:51:08Z,2025-02-03T00:28:56Z,2025-02-03T00:28:56Z,26,7.198888888888889,186.63,45,2,https://api.github.com/repos/kubernetes/kubernetes/pulls/129823
kubernetes/kubernetes,129816,sambdavidson,2025-01-24T23:16:55Z,2025-01-30T00:41:29Z,2025-01-30T00:41:29Z,2,101.27888888888889,121.40944444444445,246,13,https://api.github.com/repos/kubernetes/kubernetes/pulls/129816
kubernetes/kubernetes,129815,dims,2025-01-24T22:12:57Z,2025-01-25T23:53:22Z,2025-01-25T23:53:22Z,12,1.1488888888888888,25.67361111111111,100,31,https://api.github.com/repos/kubernetes/kubernetes/pulls/129815
kubernetes/kubernetes,129813,yongruilin,2025-01-24T19:46:45Z,2025-01-30T00:41:22Z,2025-01-30T00:41:22Z,14,0.8130555555555555,124.91027777777778,52,10,https://api.github.com/repos/kubernetes/kubernetes/pulls/129813
kubernetes/kubernetes,129810,pohly,2025-01-24T17:45:11Z,2025-01-29T18:51:23Z,2025-01-29T18:51:23Z,1,119.85166666666667,121.10333333333334,122,8,https://api.github.com/repos/kubernetes/kubernetes/pulls/129810
kubernetes/kubernetes,129809,pohly,2025-01-24T17:42:11Z,,2025-01-30T09:27:35Z,0,,135.75666666666666,254,8,https://api.github.com/repos/kubernetes/kubernetes/pulls/129809
kubernetes/kubernetes,129808,soltysh,2025-01-24T17:33:50Z,2025-01-25T17:15:22Z,2025-01-25T17:15:22Z,0,,23.692222222222224,2,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/129808
