repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
tensorflow/tensorflow,87206,copybara-service[bot],2025-02-13T01:26:59Z,,2025-02-13T18:56:20Z,0,,17.489166666666666,0,0,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87206
tensorflow/tensorflow,87204,copybara-service[bot],2025-02-13T01:01:55Z,2025-02-13T18:13:20Z,2025-02-13T18:13:19Z,0,,17.190277777777776,99,4,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87204
tensorflow/tensorflow,87202,copybara-service[bot],2025-02-13T00:31:17Z,2025-02-15T23:18:10Z,2025-02-15T23:18:09Z,0,,70.78138888888888,168,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87202
tensorflow/tensorflow,87201,copybara-service[bot],2025-02-13T00:26:18Z,2025-02-13T21:36:27Z,2025-02-13T21:36:26Z,0,,21.169166666666666,9,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87201
tensorflow/tensorflow,87200,copybara-service[bot],2025-02-13T00:19:56Z,2025-02-13T20:21:01Z,2025-02-13T20:21:01Z,0,,20.018055555555556,39,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87200
tensorflow/tensorflow,87198,copybara-service[bot],2025-02-13T00:18:30Z,2025-02-13T15:36:23Z,2025-02-13T15:36:22Z,0,,15.298055555555555,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87198
tensorflow/tensorflow,87197,copybara-service[bot],2025-02-13T00:02:15Z,,2025-02-13T20:13:47Z,0,,20.192222222222224,0,0,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87197
tensorflow/tensorflow,87196,copybara-service[bot],2025-02-12T23:29:37Z,2025-02-13T15:48:43Z,2025-02-13T15:48:43Z,0,,16.31833333333333,739,5,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87196
tensorflow/tensorflow,87195,rtg0795,2025-02-12T23:12:51Z,2025-02-12T23:42:55Z,2025-02-12T23:42:55Z,1,0.49944444444444447,0.5011111111111111,742,8,learning-to-play,https://api.github.com/repos/tensorflow/tensorflow/pulls/87195
tensorflow/tensorflow,87193,copybara-service[bot],2025-02-12T23:04:26Z,2025-02-13T18:43:32Z,2025-02-13T18:43:32Z,0,,19.651666666666667,29,4,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87193
tensorflow/tensorflow,87191,copybara-service[bot],2025-02-12T22:57:39Z,2025-02-15T22:01:17Z,2025-02-15T22:01:16Z,0,,71.06055555555555,222,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87191
tensorflow/tensorflow,87189,copybara-service[bot],2025-02-12T22:18:36Z,2025-02-12T23:18:47Z,2025-02-12T23:18:47Z,0,,1.0030555555555556,31,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87189
