repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
obsproject/obs-studio,11554,ysalmon,2024-11-22T20:56:19Z,2025-02-05T17:22:36Z,2025-02-05T17:22:36Z,2,0.06777777777777778,1796.4380555555556,2,1,"RytoEX, PatTheMav",https://api.github.com/repos/obsproject/obs-studio/pulls/11554
obsproject/obs-studio,11553,shiina424,2024-11-22T18:12:52Z,2024-11-25T20:45:28Z,2024-11-25T20:45:28Z,1,74.15305555555555,74.54333333333334,15,2,Warchamp7,https://api.github.com/repos/obsproject/obs-studio/pulls/11553
obsproject/obs-studio,11543,RytoEX,2024-11-21T03:47:09Z,2024-11-26T21:05:53Z,2024-11-26T21:05:53Z,5,14.073055555555555,137.31222222222223,2,1,"RytoEX, PatTheMav",https://api.github.com/repos/obsproject/obs-studio/pulls/11543
obsproject/obs-studio,11539,Fortune-SOOP,2024-11-20T08:41:01Z,,2024-11-21T01:29:35Z,0,,16.809444444444445,75,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11539
obsproject/obs-studio,11535,github-actions[bot],2024-11-18T21:41:35Z,,2024-11-20T19:07:25Z,0,,45.43055555555556,8,2,,https://api.github.com/repos/obsproject/obs-studio/pulls/11535
obsproject/obs-studio,11534,dsaedtler,2024-11-18T21:08:34Z,2024-11-19T21:55:52Z,2024-11-19T21:55:52Z,0,,24.788333333333334,10,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11534
obsproject/obs-studio,11532,dsaedtler,2024-11-18T14:53:34Z,2024-11-19T21:00:23Z,2024-11-19T21:00:23Z,1,6.123888888888889,30.113611111111112,11,1,RytoEX,https://api.github.com/repos/obsproject/obs-studio/pulls/11532
obsproject/obs-studio,11529,PatTheMav,2024-11-16T16:41:42Z,,2024-12-07T20:13:57Z,0,,507.5375,332,6,,https://api.github.com/repos/obsproject/obs-studio/pulls/11529
obsproject/obs-studio,11528,CyBeRoni,2024-11-16T12:58:36Z,2024-11-18T20:58:57Z,2024-11-18T20:58:57Z,3,2.3344444444444443,56.005833333333335,8,1,"RytoEX, PatTheMav",https://api.github.com/repos/obsproject/obs-studio/pulls/11528
obsproject/obs-studio,11525,palana,2024-11-14T13:49:45Z,2024-11-18T22:12:46Z,2024-11-18T22:12:46Z,2,54.590833333333336,104.38361111111111,31,3,"RytoEX, Lain-B",https://api.github.com/repos/obsproject/obs-studio/pulls/11525
