repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
openstreetmap/openstreetmap-website,5597,hlfan,2025-02-03T14:12:01Z,2025-02-05T19:10:49Z,2025-02-05T19:10:49Z,6,"tomhughes, hlfan, hlfan, HolgerJeromin, tomhughes, tomhughes",4.911388888888889,52.98,71,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5597
openstreetmap/openstreetmap-website,5595,AntonKhorev,2025-02-03T10:16:22Z,2025-02-03T19:13:57Z,2025-02-03T19:13:57Z,2,"HolgerJeromin, hlfan",1.2341666666666666,8.959722222222222,4,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5595
openstreetmap/openstreetmap-website,5593,AntonKhorev,2025-02-02T15:59:59Z,2025-02-03T19:13:57Z,2025-02-03T19:13:57Z,1,nenad-vujicic,26.236944444444443,27.232777777777777,4,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5593
openstreetmap/openstreetmap-website,5592,tomhughes,2025-02-02T11:59:20Z,2025-02-03T09:54:07Z,2025-02-03T09:54:08Z,7,"HolgerJeromin, tomhughes, HolgerJeromin, AntonKhorev, AntonKhorev, tomhughes, tomhughes",0.5027777777777778,21.913055555555555,339,14,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5592
openstreetmap/openstreetmap-website,5581,hlfan,2025-01-31T04:39:46Z,2025-02-02T10:21:10Z,2025-02-02T10:21:10Z,7,"hlfan, HolgerJeromin, tomhughes, tomhughes, hlfan, tomhughes, tomhughes",3.011388888888889,53.69,162,9,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5581
openstreetmap/openstreetmap-website,5579,nenad-vujicic,2025-01-30T12:27:03Z,2025-02-04T14:33:35Z,2025-02-04T14:33:35Z,5,"AntonKhorev, nenad-vujicic, nenad-vujicic, AntonKhorev, nenad-vujicic",21.129722222222224,122.10888888888888,29,6,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5579
openstreetmap/openstreetmap-website,5571,hlfan,2025-01-29T00:15:45Z,,2025-02-01T09:05:39Z,6,"mmd-osm, hlfan, tomhughes, mmd-osm, hlfan, tomhughes",6.416388888888889,80.83166666666666,869173,2569,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5571
openstreetmap/openstreetmap-website,5570,deevroman,2025-01-29T00:05:21Z,,2025-01-29T12:17:14Z,3,"AntonKhorev, deevroman, AntonKhorev",11.437222222222223,12.198055555555555,3,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5570
openstreetmap/openstreetmap-website,5565,AntonKhorev,2025-01-28T04:55:15Z,2025-01-28T18:32:07Z,2025-01-28T18:32:07Z,1,HolgerJeromin,6.935,13.614444444444445,13,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5565
openstreetmap/openstreetmap-website,5559,hlfan,2025-01-26T21:52:05Z,2025-02-05T17:07:50Z,2025-02-05T17:07:50Z,9,"gravitystorm, HolgerJeromin, hlfan, AntonKhorev, HolgerJeromin, AntonKhorev, hlfan, gravitystorm, hlfan",17.279444444444444,235.2625,120,5,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5559
