repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
jenkinsci/jenkins,9345,dependabot[bot],2024-06-03T17:21:39Z,2024-06-03T17:29:12Z,2024-06-03T17:29:12Z,1,basil,0.1238888888888889,0.12583333333333332,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9345
jenkinsci/jenkins,9344,dependabot[bot],2024-06-03T15:22:10Z,2024-06-03T17:17:54Z,2024-06-03T17:17:54Z,2,"MarkEWaite, basil",0.5763888888888888,1.9288888888888889,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9344
jenkinsci/jenkins,9343,dependabot[bot],2024-06-03T15:21:53Z,2024-06-03T17:18:23Z,2024-06-03T17:18:24Z,2,"MarkEWaite, basil",0.5758333333333333,1.9416666666666667,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9343
jenkinsci/jenkins,9342,dependabot[bot],2024-06-03T15:21:19Z,2024-06-03T17:18:53Z,2024-06-03T17:18:53Z,2,"MarkEWaite, basil",0.5716666666666667,1.9594444444444445,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9342
jenkinsci/jenkins,9339,renovate[bot],2024-06-01T00:30:18Z,2024-06-01T09:11:12Z,2024-06-01T09:11:12Z,1,NotMyFault,8.680277777777778,8.681666666666667,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9339
jenkinsci/jenkins,9338,renovate[bot],2024-05-31T15:29:40Z,2024-05-31T15:35:47Z,2024-05-31T15:35:47Z,1,basil,0.09944444444444445,0.10194444444444445,71,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9338
jenkinsci/jenkins,9337,dependabot[bot],2024-05-31T15:28:48Z,2024-05-31T15:35:16Z,2024-05-31T15:35:16Z,1,basil,0.10527777777777778,0.10777777777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9337
jenkinsci/jenkins,9336,Pldi23,2024-05-31T06:23:08Z,2024-06-06T12:20:27Z,2024-06-06T12:20:27Z,3,"Vlatombe, aneveux, NotMyFault",0.8227777777777778,149.95527777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9336
jenkinsci/jenkins,9335,dependabot[bot],2024-05-30T17:01:51Z,2024-05-31T03:08:37Z,2024-05-31T03:08:37Z,1,basil,10.11138888888889,10.112777777777778,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9335
jenkinsci/jenkins,9334,dependabot[bot],2024-05-30T17:01:40Z,2024-05-31T03:08:53Z,2024-05-31T03:08:53Z,1,basil,10.118333333333334,10.120277777777778,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9334
