repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
kubernetes/kubernetes,128641,benluddy,2024-11-07T05:08:58Z,2024-11-07T18:32:52Z,2024-11-07T18:32:52Z,1,deads2k,8.866388888888888,13.398333333333333,212,5,https://api.github.com/repos/kubernetes/kubernetes/pulls/128641
kubernetes/kubernetes,128640,mengqiy,2024-11-07T04:38:58Z,2024-11-07T13:48:04Z,2024-11-07T13:48:04Z,6,"mengqiy, SergeyKanzhelev, SergeyKanzhelev, aojea, mengqiy, aojea",0.07166666666666667,9.151666666666667,104,3,https://api.github.com/repos/kubernetes/kubernetes/pulls/128640
kubernetes/kubernetes,128639,jpbetz,2024-11-07T03:12:51Z,2024-11-07T07:41:36Z,2024-11-07T07:41:36Z,1,liggitt,0.07972222222222222,4.479166666666667,19,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128639
kubernetes/kubernetes,128637,jpbetz,2024-11-07T02:04:43Z,2024-11-07T12:33:30Z,2024-11-07T12:33:31Z,2,"jpbetz, sttts",0.555,10.479722222222222,54,2,https://api.github.com/repos/kubernetes/kubernetes/pulls/128637
kubernetes/kubernetes,128634,thockin,2024-11-07T00:47:43Z,2024-11-07T13:47:55Z,2024-11-07T13:47:55Z,9,"SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, thockin, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev",0.1736111111111111,13.003333333333334,249,10,https://api.github.com/repos/kubernetes/kubernetes/pulls/128634
kubernetes/kubernetes,128630,SergeyKanzhelev,2024-11-06T22:52:54Z,2024-11-07T11:13:37Z,2024-11-07T11:13:37Z,9,"pohly, SergeyKanzhelev, SergeyKanzhelev, saschagrunert, pohly, pohly, klueska, klueska, pohly",8.491388888888888,12.345277777777778,87,3,https://api.github.com/repos/kubernetes/kubernetes/pulls/128630
kubernetes/kubernetes,128624,impact-maker,2024-11-06T20:04:39Z,,2025-01-15T18:32:43Z,9,"tallclair, tallclair, impact-maker, impact-maker, impact-maker, tallclair, tallclair, tallclair, tallclair",21.547777777777778,1678.4677777777779,432,6,https://api.github.com/repos/kubernetes/kubernetes/pulls/128624
kubernetes/kubernetes,128623,AnishShah,2024-11-06T19:29:46Z,2024-11-07T00:25:44Z,2024-11-07T00:25:44Z,7,"tallclair, AnishShah, AnishShah, AnishShah, tallclair, AnishShah, thockin",0.2111111111111111,4.932777777777778,62,4,https://api.github.com/repos/kubernetes/kubernetes/pulls/128623
kubernetes/kubernetes,128601,pohly,2024-11-06T08:56:02Z,2024-11-07T03:53:36Z,2024-11-07T03:53:36Z,4,"byako, johnbelamaric, mrunalp, thockin",5.219166666666666,18.959444444444443,235,14,https://api.github.com/repos/kubernetes/kubernetes/pulls/128601
kubernetes/kubernetes,128598,AnishShah,2024-11-06T07:37:56Z,2024-11-06T20:10:49Z,2024-11-06T20:10:49Z,6,"esotsal, pohly, AnishShah, aojea, AnishShah, aojea",0.8319444444444445,12.548055555555555,7,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128598
kubernetes/kubernetes,128593,jpbetz,2024-11-06T02:01:29Z,2024-11-07T00:25:29Z,2024-11-07T00:25:29Z,15,"liggitt, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, jpbetz, liggitt, jpbetz, jpbetz, jpbetz",12.60388888888889,22.4,9011,111,https://api.github.com/repos/kubernetes/kubernetes/pulls/128593
kubernetes/kubernetes,128592,gnarayan1337,2024-11-06T00:04:52Z,,2025-01-02T15:01:49Z,1,neolit123,8.259166666666667,1382.9491666666668,331,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128592
kubernetes/kubernetes,128590,benluddy,2024-11-05T22:56:28Z,2024-11-06T08:51:44Z,2024-11-06T08:51:44Z,1,deads2k,0.12833333333333333,9.921111111111111,144,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128590
kubernetes/kubernetes,128585,carlory,2024-11-05T17:06:43Z,,2025-01-03T01:44:40Z,2,"aojea, carlory",18.546944444444446,1400.6325,4,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128585
kubernetes/kubernetes,128584,thockin,2024-11-05T17:02:52Z,2024-11-06T04:19:51Z,2024-11-06T04:19:52Z,2,"aojea, thockin",6.780555555555556,11.283055555555556,25,5,https://api.github.com/repos/kubernetes/kubernetes/pulls/128584
kubernetes/kubernetes,128580,jpbetz,2024-11-05T15:23:04Z,2024-11-05T21:45:42Z,2024-11-05T21:45:42Z,3,"liggitt, aojea, dims",0.06166666666666667,6.377222222222223,10500,75,https://api.github.com/repos/kubernetes/kubernetes/pulls/128580
kubernetes/kubernetes,128576,bart0sh,2024-11-05T14:23:26Z,2024-11-06T20:10:41Z,2024-11-06T20:10:41Z,14,"SergeyKanzhelev, bart0sh, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, SergeyKanzhelev, bart0sh, SergeyKanzhelev, bart0sh, bart0sh, bart0sh, bart0sh, SergeyKanzhelev",7.527222222222222,29.7875,325,14,https://api.github.com/repos/kubernetes/kubernetes/pulls/128576
kubernetes/kubernetes,128569,tenzen-y,2024-11-05T11:08:36Z,2024-11-07T18:32:43Z,2024-11-07T18:32:44Z,30,"tenzen-y, mimowo, mimowo, soltysh, mimowo, tenzen-y, tenzen-y, atiratree, tenzen-y, tenzen-y, tenzen-y, tenzen-y, tenzen-y, tenzen-y, mimowo, mimowo, mimowo, tenzen-y, tenzen-y, mimowo, tenzen-y, tenzen-y, mimowo, mimowo, mimowo, mimowo, mimowo, tenzen-y, mimowo, tenzen-y",0.08805555555555555,55.401944444444446,16,1,https://api.github.com/repos/kubernetes/kubernetes/pulls/128569
kubernetes/kubernetes,128566,macsko,2024-11-05T09:18:07Z,2024-11-05T14:53:29Z,2024-11-05T14:53:29Z,1,sanposhiho,5.323333333333333,5.589444444444444,628,4,https://api.github.com/repos/kubernetes/kubernetes/pulls/128566
