repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
jenkinsci/jenkins,9487,MarkEWaite,2024-07-20T00:16:13Z,,2024-07-24T01:48:55Z,4,"daniel-beck, daniel-beck, daniel-beck, timja","19.04, 17.46, 0.55, 6.43",19.044722222222223,97.545,96,15,https://api.github.com/repos/jenkinsci/jenkins/pulls/9487
jenkinsci/jenkins,9486,MarkEWaite,2024-07-19T23:55:58Z,2024-07-20T22:45:12Z,2024-07-20T22:45:12Z,2,"NotMyFault, StefanSpieker","7.55, 2.26",7.554722222222222,22.820555555555554,16,6,https://api.github.com/repos/jenkinsci/jenkins/pulls/9486
jenkinsci/jenkins,9485,basil,2024-07-19T18:42:45Z,2024-07-20T22:44:58Z,2024-07-20T22:44:58Z,2,"MarkEWaite, NotMyFault","1.85, 0.96",1.8483333333333334,28.036944444444444,12,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9485
jenkinsci/jenkins,9483,jglick,2024-07-18T21:02:44Z,2024-07-20T22:44:43Z,2024-07-20T22:44:43Z,4,"basil, basil, basil, MarkEWaite","2.31, 0.47, 19.88, 5.94",2.3088888888888888,49.69972222222222,18,3,https://api.github.com/repos/jenkinsci/jenkins/pulls/9483
jenkinsci/jenkins,9482,mawinter69,2024-07-18T20:07:57Z,2024-07-21T12:46:00Z,2024-07-21T12:46:00Z,2,"NotMyFault, timja","18.35, 0.08",18.349722222222223,64.63416666666667,27,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9482
jenkinsci/jenkins,9480,jglick,2024-07-18T16:31:19Z,2024-07-24T01:50:21Z,2024-07-24T01:50:21Z,4,"Vlatombe, Vlatombe, julieheard, MarkEWaite","15.08, 0.02, 78.82, 1.93",15.07611111111111,129.31722222222223,228,3,https://api.github.com/repos/jenkinsci/jenkins/pulls/9480
jenkinsci/jenkins,9478,jglick,2024-07-18T13:12:22Z,2024-07-19T20:58:35Z,2024-07-19T20:58:35Z,3,"Vlatombe, MarkEWaite, daniel-beck","0.14, 0.01, 0.36",0.13916666666666666,31.77027777777778,6,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9478
jenkinsci/jenkins,9476,basil,2024-07-17T18:05:27Z,2024-07-30T00:57:31Z,2024-07-30T00:57:31Z,3,"jtnord, MarkEWaite, daniel-beck","0.54, 230.90, 52.15",0.535,294.8677777777778,157,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9476
jenkinsci/jenkins,9473,basil,2024-07-15T22:00:36Z,2024-07-16T01:48:23Z,2024-07-16T01:48:23Z,1,MarkEWaite,3.79,3.7925,3.796388888888889,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9473
jenkinsci/jenkins,9472,basil,2024-07-15T20:44:54Z,2024-07-15T20:47:22Z,2024-07-15T20:47:22Z,1,MarkEWaite,0.02,0.0175,0.04111111111111111,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9472
