repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
Homebrew/brew,18900,apainintheneck,2024-12-07T18:38:18Z,2024-12-07T19:01:42Z,2024-12-07T19:01:42Z,1,ZhongRuoyu,0.39,0.38972222222222225,0.39,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18900
Homebrew/brew,18895,chenrui333,2024-12-07T06:17:07Z,2024-12-08T04:23:01Z,2024-12-08T04:23:01Z,10,"github-advanced-security[bot], samford, samford, samford, cho-m, samford, samford, cho-m, samford, nandahkrishna","0.34, 10.40, 0.47, 0.66, 0.03, 7.06, 0.61, 0.19, 1.53, 0.71",0.3413888888888889,22.098333333333333,158,2,https://api.github.com/repos/Homebrew/brew/pulls/18895
Homebrew/brew,18894,dduugg,2024-12-06T19:13:46Z,2024-12-06T21:14:33Z,2024-12-06T21:14:33Z,1,MikeMcQuaid,0.12,0.1213888888888889,2.0130555555555554,236,4,https://api.github.com/repos/Homebrew/brew/pulls/18894
Homebrew/brew,18888,MikeMcQuaid,2024-12-06T17:37:34Z,2024-12-06T17:57:53Z,2024-12-06T17:57:53Z,1,p-linnane,0.34,0.3383333333333333,0.3386111111111111,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18888
Homebrew/brew,18887,BrewTestBot,2024-12-06T16:06:34Z,2024-12-06T16:31:53Z,2024-12-06T16:31:53Z,1,MikeMcQuaid,0.42,0.42,0.42194444444444446,8,3,https://api.github.com/repos/Homebrew/brew/pulls/18887
Homebrew/brew,18886,EricFromCanada,2024-12-06T14:25:53Z,2024-12-06T16:05:37Z,2024-12-06T16:05:37Z,1,MikeMcQuaid,1.66,1.6591666666666667,1.6622222222222223,2,1,https://api.github.com/repos/Homebrew/brew/pulls/18886
Homebrew/brew,18885,ZhongRuoyu,2024-12-06T08:07:26Z,2024-12-06T08:48:42Z,2024-12-06T08:48:42Z,1,MikeMcQuaid,0.68,0.6775,0.6877777777777778,3,2,https://api.github.com/repos/Homebrew/brew/pulls/18885
Homebrew/brew,18884,BrewTestBot,2024-12-06T00:08:20Z,2024-12-06T00:50:53Z,2024-12-06T00:50:53Z,2,"carlocab, ZhongRuoyu","0.55, 0.08",0.5511111111111111,0.7091666666666666,2,1,https://api.github.com/repos/Homebrew/brew/pulls/18884
Homebrew/brew,18883,woodruffw,2024-12-05T19:13:04Z,2024-12-05T19:36:50Z,2024-12-05T19:36:50Z,1,p-linnane,0.03,0.030555555555555555,0.39611111111111114,36,2,https://api.github.com/repos/Homebrew/brew/pulls/18883
Homebrew/brew,18876,MikeMcQuaid,2024-12-05T14:40:56Z,2024-12-05T17:33:46Z,2024-12-05T17:33:46Z,2,"github-advanced-security[bot], Bo98","0.28, 1.19",0.285,2.8805555555555555,14,1,https://api.github.com/repos/Homebrew/brew/pulls/18876
Homebrew/brew,18875,MikeMcQuaid,2024-12-05T14:03:43Z,2024-12-05T15:06:04Z,2024-12-05T15:06:04Z,1,Bo98,1.04,1.038888888888889,1.0391666666666666,32,3,https://api.github.com/repos/Homebrew/brew/pulls/18875
