repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
facebook/react,31814,rickhanlonii,2024-12-17T03:36:08Z,2024-12-17T15:27:46Z,2024-12-17T15:27:46Z,1,noahlemen,11.56,11.555555555555555,11.860555555555555,18,2,https://api.github.com/repos/facebook/react/pulls/31814
facebook/react,31813,jbrown215,2024-12-16T20:56:46Z,2025-03-03T19:39:03Z,2025-03-03T19:39:03Z,2,"kassens, mofeiZ","1845.97, 0.09",1845.9725,1846.7047222222222,20,2,https://api.github.com/repos/facebook/react/pulls/31813
facebook/react,31812,mofeiZ,2024-12-16T20:17:45Z,2025-02-18T19:25:34Z,2025-02-18T19:25:34Z,1,josephsavona,693.77,693.7694444444444,1535.1302777777778,803,43,https://api.github.com/repos/facebook/react/pulls/31812
facebook/react,31811,jbrown215,2024-12-16T19:37:03Z,2024-12-20T22:16:59Z,2024-12-20T22:16:59Z,1,josephsavona,79.03,79.03166666666667,98.66555555555556,325,9,https://api.github.com/repos/facebook/react/pulls/31811
facebook/react,31810,jackpope,2024-12-16T19:35:18Z,2024-12-17T16:56:00Z,2024-12-17T16:56:00Z,1,kassens,0.03,0.0275,21.345,384,15,https://api.github.com/repos/facebook/react/pulls/31810
facebook/react,31809,mofeiZ,2024-12-16T19:19:53Z,2024-12-16T20:15:13Z,2024-12-16T20:15:13Z,1,josephsavona,0.21,0.2086111111111111,0.9222222222222223,251,8,https://api.github.com/repos/facebook/react/pulls/31809
facebook/react,31808,davesnx,2024-12-16T18:09:58Z,2024-12-18T13:08:56Z,2024-12-18T13:08:56Z,2,"eps1lon, eps1lon","24.59, 18.28",24.5925,42.98277777777778,119,8,https://api.github.com/repos/facebook/react/pulls/31808
facebook/react,31806,jackpope,2024-12-16T17:06:56Z,2024-12-16T17:32:07Z,2024-12-16T17:32:07Z,1,kassens,0.05,0.050277777777777775,0.4197222222222222,564,15,https://api.github.com/repos/facebook/react/pulls/31806
facebook/react,31805,rickhanlonii,2024-12-16T15:29:56Z,2024-12-16T16:18:03Z,2024-12-16T16:18:03Z,1,jackpope,0.23,0.2288888888888889,0.8019444444444445,20,5,https://api.github.com/repos/facebook/react/pulls/31805
facebook/react,31799,devongovett,2024-12-16T04:47:09Z,2024-12-31T18:13:43Z,2024-12-31T18:13:43Z,1,sebmarkbage,373.33,373.3258333333333,373.4427777777778,950,11,https://api.github.com/repos/facebook/react/pulls/31799
facebook/react,31798,jbrown215,2024-12-16T01:44:37Z,2024-12-20T21:55:01Z,2024-12-20T21:55:01Z,1,josephsavona,96.88,96.88027777777778,116.17333333333333,237,12,https://api.github.com/repos/facebook/react/pulls/31798
facebook/react,31797,jbrown215,2024-12-15T23:24:07Z,2024-12-20T20:25:30Z,2024-12-20T20:25:30Z,2,"josephsavona, josephsavona","24.45, 74.74",24.447222222222223,117.02305555555556,20,9,https://api.github.com/repos/facebook/react/pulls/31797
facebook/react,31796,jbrown215,2024-12-15T23:16:15Z,2024-12-20T20:09:09Z,2024-12-20T20:09:09Z,4,"josephsavona, josephsavona, josephsavona, josephsavona","21.74, 2.34, 74.97, 0.21",21.74111111111111,116.88166666666666,1383,27,https://api.github.com/repos/facebook/react/pulls/31796
facebook/react,31795,jbrown215,2024-12-15T23:16:13Z,2024-12-16T20:48:33Z,2024-12-16T20:48:33Z,1,josephsavona,3.01,3.0119444444444445,21.538888888888888,25,4,https://api.github.com/repos/facebook/react/pulls/31795
facebook/react,31794,jbrown215,2024-12-15T23:16:11Z,2024-12-16T20:48:19Z,2024-12-16T20:48:19Z,1,josephsavona,3.02,3.0208333333333335,21.535555555555554,8,2,https://api.github.com/repos/facebook/react/pulls/31794
facebook/react,31788,sebmarkbage,2024-12-15T05:39:16Z,2024-12-18T00:46:04Z,2024-12-18T00:46:04Z,1,acdlite,65.35,65.35472222222222,67.11333333333333,199,2,https://api.github.com/repos/facebook/react/pulls/31788
facebook/react,31787,sebmarkbage,2024-12-15T00:04:15Z,2024-12-17T21:49:01Z,2024-12-17T21:49:01Z,2,"acdlite, acdlite","0.12, 68.82",0.125,69.7461111111111,64,5,https://api.github.com/repos/facebook/react/pulls/31787
facebook/react,31784,sebmarkbage,2024-12-14T20:53:23Z,2024-12-14T21:17:06Z,2024-12-14T21:17:06Z,1,acdlite,0.33,0.3258333333333333,0.3952777777777778,15,2,https://api.github.com/repos/facebook/react/pulls/31784
facebook/react,31783,rickhanlonii,2024-12-14T20:26:03Z,2025-01-03T17:53:28Z,2025-01-03T17:53:28Z,5,"sebmarkbage, sebmarkbage, sebmarkbage, sebmarkbage, sebmarkbage","0.99, 0.01, 0.01, 2.79, 471.95",0.9905555555555555,477.45694444444445,56,3,https://api.github.com/repos/facebook/react/pulls/31783
facebook/react,31780,rickhanlonii,2024-12-14T17:59:01Z,2024-12-15T17:16:10Z,2024-12-15T17:16:10Z,2,"sebmarkbage, sebmarkbage","0.94, 6.98",0.9352777777777778,23.285833333333333,907,28,https://api.github.com/repos/facebook/react/pulls/31780
facebook/react,31779,rickhanlonii,2024-12-14T17:26:02Z,2024-12-14T18:05:17Z,2024-12-14T18:05:17Z,1,sebmarkbage,0.10,0.10138888888888889,0.6541666666666667,207,13,https://api.github.com/repos/facebook/react/pulls/31779
facebook/react,31778,rickhanlonii,2024-12-14T17:05:10Z,2024-12-15T17:34:09Z,2024-12-15T17:34:09Z,2,"sebmarkbage, sebmarkbage","1.60, 0.00",1.6019444444444444,24.483055555555556,740,22,https://api.github.com/repos/facebook/react/pulls/31778
facebook/react,31776,sebmarkbage,2024-12-14T05:22:35Z,2024-12-14T18:46:21Z,2024-12-14T18:46:21Z,2,"rickhanlonii, rickhanlonii","13.22, 0.01",13.221388888888889,13.39611111111111,16,2,https://api.github.com/repos/facebook/react/pulls/31776
facebook/react,31774,mofeiZ,2024-12-14T00:35:53Z,2024-12-16T19:43:21Z,2024-12-16T19:43:21Z,4,"josephsavona, josephsavona, josephsavona, josephsavona","4.19, 62.55, 0.06, 0.05",4.185277777777777,67.12444444444445,645,20,https://api.github.com/repos/facebook/react/pulls/31774
facebook/react,31773,akaday,2024-12-13T23:05:31Z,,2024-12-13T23:56:17Z,1,HAKIMBIBI67A,15.56,15.558055555555555,0.8461111111111111,24474,49,https://api.github.com/repos/facebook/react/pulls/31773
facebook/react,31772,rickhanlonii,2024-12-13T22:48:29Z,2025-01-03T17:53:19Z,2025-01-03T17:53:19Z,1,sebmarkbage,497.39,497.3905555555556,499.0805555555556,128,10,https://api.github.com/repos/facebook/react/pulls/31772
facebook/react,31771,josephsavona,2024-12-13T22:30:10Z,,2024-12-14T02:20:02Z,3,"mofeiZ, mofeiZ, mofeiZ","0.10, 0.03, 0.00",0.10333333333333333,3.831111111111111,173,7,https://api.github.com/repos/facebook/react/pulls/31771
facebook/react,31770,mofeiZ,2024-12-13T22:15:55Z,2024-12-16T19:43:34Z,2024-12-16T19:43:34Z,1,josephsavona,69.04,69.04027777777777,69.46083333333333,178,3,https://api.github.com/repos/facebook/react/pulls/31770
